appid,Name,January 2019,February 2019,March 2019,April 2019,May 2019,June 2019,July 2019,August 2019,September 2019,October 2019,November 2019,December 2019,January 2020,February 2020,March 2020,April 2020,May 2020,June 2020,July 2020,August 2020,September 2020,October 2020,November 2020,December 2020,January 2021,February 2021,March 2021,April 2021,May 2021,June 2021,July 2021,August 2021,September 2021,October 2021,November 2021,December 2021,January 2022,February 2022,March 2022,April 2022,May 2022,June 2022,July 2022,August 2022,September 2022,October 2022,November 2022,December 2022
240600.0,MotoGP™13,4.03,3.69,5.12,4.11,5.55,5.15,5.42,5.07,3.92,4.96,4.35,3.62,4.58,2.82,5.14,11.04,5.98,5.09,5.6,6.98,4.89,7.73,5.19,4.75,6.08,4.28,4.57,5.26,6.31,4.37,4.58,5.98,4.78,5.0,6.54,4.79,3.93,5.29,5.0,3.68,5.58,3.6,3.2,4.26,3.67,3.22,5.06,4.74
241560.0,The Crew™,100.23,83.29,77.98,74.27,71.58,67.85,61.05,62.78,54.22,51.35,54.27,47.97,45.32,46.09,54.81,63.36,48.86,41.06,36.81,33.01,29.14,33.84,35.65,38.72,33.66,35.86,37.72,32.45,29.34,28.32,31.16,23.65,21.95,22.49,30.47,37.58,37.06,26.62,32.7,25.34,27.31,30.32,29.16,24.71,18.24,22.28,20.64,25.75
242110.0,Joe Danger 2: The Movie,1.14,1.21,1.29,1.46,0.99,1.0,1.17,0.81,1.18,0.89,0.74,1.31,0.71,0.63,0.72,0.75,0.68,0.47,0.46,0.42,0.51,0.52,0.31,0.41,0.83,0.68,0.4,0.38,0.35,0.25,0.64,0.63,0.46,0.89,0.57,0.73,0.76,0.54,0.36,0.33,0.53,0.92,0.75,0.82,1.58,1.06,1.09,1.09
243360.0,TrackMania² Valley,6.3,5.93,7.46,5.79,6.66,6.35,6.34,5.86,7.11,6.62,6.91,7.77,7.27,6.67,10.33,10.43,9.71,10.18,7.59,5.84,5.14,5.73,5.7,5.84,5.93,6.54,6.54,6.27,6.48,5.01,4.74,5.12,5.15,5.11,5.37,5.66,5.39,4.95,5.45,5.09,6.45,5.84,5.5,5.17,4.81,4.49,3.82,4.05
243450.0,Urban Trial Freestyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243800.0,Gas Guzzlers Extreme,10.1,9.49,13.09,7.02,9.71,11.14,8.7,9.86,5.8,8.49,11.24,10.72,9.14,7.06,8.74,10.8,8.49,7.8,6.14,8.1,5.59,6.76,9.43,9.48,6.21,8.03,6.85,6.17,4.96,5.2,5.13,4.95,4.37,4.15,4.39,4.68,4.16,4.11,3.68,3.77,4.54,3.82,4.66,3.85,3.98,3.28,3.42,3.79
244210.0,Assetto Corsa,1996.53,1959.79,1935.54,1951.28,2153.38,1921.11,1998.17,1824.93,1834.63,1982.47,2102.77,2576.63,2716.77,2564.96,3251.38,4399.21,3858.29,3336.6,3299.31,3107.63,3375.92,3614.17,4197.82,4399.08,4629.38,4535.05,4351.89,4746.75,4740.02,5180.36,4606.36,4792.24,4957.08,5028.39,4820.63,5337.11,5807.48,5371.4,5164.99,6313.12,6252.22,6539.59,6328.98,6196.78,6402.37,6489.02,6846.07,8305.68
245490.0,Trials Fusion™,41.62,43.26,40.71,24.88,24.64,20.96,24.66,17.2,13.36,14.99,13.78,17.41,17.76,16.7,26.04,20.78,17.83,16.78,21.43,15.09,13.92,12.2,18.67,15.46,17.38,18.42,23.58,19.8,14.68,11.27,10.13,8.65,10.24,10.44,11.37,12.11,13.9,12.32,12.43,11.41,10.86,10.63,8.89,9.62,9.72,10.1,10.62,11.3
248330.0,Dino Run DX,2.37,2.25,2.4,1.34,2.36,3.27,2.38,1.26,1.4,7.92,2.61,6.47,4.31,3.6,6.78,6.39,7.0,5.76,5.64,4.08,3.77,3.87,4.1,3.94,4.74,3.9,3.92,3.44,4.16,3.77,4.38,3.27,4.4,9.03,7.62,6.14,5.64,4.84,4.36,4.99,4.35,4.53,4.63,4.46,4.8,12.75,4.23,4.48
252950.0,Rocket League®,34320.88,31841.03,31435.93,32594.36,34608.96,35466.57,34768.81,31006.72,30338.37,33048.79,32519.97,39973.71,41923.12,40592.15,48445.13,54133.15,45615.55,41136.6,41893.27,41201.98,53108.19,72355.61,67550.39,65765.07,59449.16,53723.01,50493.82,53606.67,45315.47,39573.4,36164.4,36723.7,33150.16,32073.88,32455.03,30590.24,30659.17,27560.39,25938.95,26090.22,24702.0,24991.0,24349.62,23287.66,25067.35,23062.29,22399.72,25661.08
253030.0,Race The Sun,12.2,11.09,10.81,12.16,9.3,9.69,10.66,9.19,8.79,8.17,9.22,10.05,9.29,8.75,8.85,10.09,9.02,7.33,7.78,7.91,9.34,8.33,8.85,9.63,8.47,9.3,8.44,7.59,7.31,6.82,6.78,6.26,6.09,6.19,6.29,7.08,7.17,5.83,6.05,5.25,6.64,7.15,6.91,6.18,7.18,5.69,6.14,7.04
255220.0,GRID Autosport,85.21,81.7,76.66,68.58,87.15,80.47,91.32,72.99,71.56,68.62,96.86,100.93,91.95,75.44,136.22,159.05,128.78,125.49,88.97,69.94,63.9,59.91,63.7,58.52,55.17,48.17,46.26,45.73,42.89,37.89,35.62,34.91,33.5,33.69,32.61,32.88,33.46,29.76,31.73,30.87,28.22,27.68,26.95,25.79,24.7,24.49,24.63,24.38
256070.0,Truck Racer,0.2,0.21,0.38,0.29,0.11,0.18,0.25,0.19,0.26,0.2,0.37,0.2,0.15,0.25,0.18,0.25,0.15,0.15,0.12,0.14,0.08,0.06,0.15,0.2,0.12,0.23,0.12,0.11,0.12,0.08,0.1,0.14,0.21,0.33,0.35,0.88,0.4,0.33,0.87,1.09,1.85,0.48,0.67,0.38,4.13,0.65,0.59,0.71
256330.0,WRC 4 FIA World Rally Championship,4.49,4.39,4.02,2.96,2.58,2.33,2.05,3.02,3.38,4.36,3.5,5.37,4.91,4.95,7.55,7.86,7.41,4.89,8.05,8.19,4.41,4.38,6.24,7.77,8.62,5.41,11.19,6.21,4.67,3.86,4.62,3.82,4.1,8.41,7.65,7.25,7.63,6.83,9.45,7.35,5.72,17.43,11.16,9.67,7.62,7.89,18.61,10.43
256370.0,MXGP - The Official Motocross Videogame,5.46,4.62,6.83,5.12,7.03,5.6,5.86,5.41,6.09,4.48,6.27,5.87,4.62,5.24,17.11,16.03,13.25,8.59,9.51,6.14,9.41,8.56,8.99,6.82,7.09,8.47,7.65,6.04,8.89,6.11,6.31,5.42,7.19,6.02,10.36,6.86,6.56,6.03,8.28,6.06,10.37,9.51,8.81,5.14,7.28,8.36,6.27,5.24
256390.0,MotoGP™14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262690.0,Little Racers STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264080.0,Vangers,0.62,0.5,0.67,0.59,0.84,0.7,0.77,0.7,0.48,1.16,1.39,12.94,9.46,4.26,3.43,4.12,3.19,3.3,8.68,22.76,9.13,4.93,5.64,4.1,4.33,5.36,4.32,4.05,4.36,4.12,4.64,4.0,5.95,4.63,4.35,3.43,3.91,5.83,3.82,3.98,3.16,4.03,3.81,3.36,2.19,2.9,4.12,3.19
264120.0,Victory: The Age of Racing,9.14,9.73,8.36,8.97,8.26,8.95,12.33,10.81,9.75,8.22,10.56,11.65,12.56,12.6,13.77,20.33,14.62,11.79,11.01,9.02,9.33,10.47,8.71,1.51,2.18,6.72,7.62,9.89,8.58,8.65,7.42,7.83,7.43,7.88,9.07,9.17,10.26,7.99,4.45,4.82,7.51,8.9,8.11,6.8,6.13,6.99,6.61,7.28
266370.0,Calibre 10 Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266410.0,iRacing,88.56,79.7,81.28,72.12,78.06,77.04,78.88,72.09,75.72,72.08,65.32,87.62,98.06,91.36,121.28,197.63,173.27,162.59,134.16,117.16,124.67,120.83,107.41,117.96,144.14,132.92,119.65,123.05,104.56,100.34,96.7,84.53,89.75,91.62,90.48,116.23,141.81,110.47,103.68,110.64,94.2,95.25,89.26,116.85,124.44,115.14,126.83,124.04
267940.0,Glacier 3: The Meltdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268360.0,Krautscape,0.71,1.42,0.64,0.54,0.31,0.87,0.92,0.32,0.45,0.58,0.46,0.48,0.26,0.25,0.41,0.3,0.25,0.15,0.13,0.13,0.07,0.24,0.11,0.09,0.09,0.1,0.14,0.27,0.23,0.13,0.13,0.14,0.05,0.11,0.08,0.1,0.1,0.05,0.13,0.13,0.16,0.08,0.05,0.02,0.04,0.04,0.04,0.06
269430.0,Burning Cars,0.52,0.91,0.17,0.12,0.15,0.17,0.08,0.18,0.08,0.12,0.09,0.1,0.12,0.06,0.06,0.05,0.09,0.06,0.05,0.04,0.03,0.05,0.05,0.05,0.0,0.02,0.01,0.02,0.04,0.02,0.01,0.05,0.01,0.01,29.59,0.21,0.01,0.01,0.12,0.05,0.02,0.24,29.67,23.69,0.01,0.0,0.21,0.47
270810.0,Jones On Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272920.0,Rail Adventures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273730.0,Driving School Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273750.0,Formula Truck 2013,1.44,1.16,1.14,0.98,0.99,1.11,0.84,0.74,0.63,0.77,1.08,0.93,0.77,0.69,0.62,0.51,0.58,0.56,0.66,0.5,0.47,0.61,0.66,0.66,0.52,0.35,0.55,0.45,0.78,0.46,0.4,0.35,0.6,0.61,0.61,0.75,0.7,1.16,1.04,0.95,0.79,0.55,0.48,0.72,0.86,0.49,0.73,0.87
273840.0,Stock Car Extreme,6.28,4.74,4.71,4.47,4.33,3.95,3.21,3.06,3.07,4.04,3.66,3.21,2.84,3.17,2.52,2.45,2.73,2.48,2.17,2.46,2.97,3.64,2.61,2.72,2.46,2.32,2.2,2.58,1.98,2.16,2.32,2.18,1.94,2.14,1.96,1.79,2.17,1.44,1.46,1.55,1.75,1.91,1.61,1.66,1.63,1.8,1.4,1.29
274880.0,Jet Car Stunts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279520.0,Rage Runner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280500.0,KRUNCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280910.0,T.E.C. 3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281280.0,Mashed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282010.0,Carmageddon Max Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282030.0,Carmageddon 2: Carpocalypse Now,3.15,2.46,2.36,1.97,2.34,2.32,2.28,2.42,2.57,3.33,2.94,3.96,3.09,2.38,4.39,4.09,6.43,3.17,3.28,2.61,3.25,3.39,3.07,3.55,4.02,5.14,4.18,3.3,2.75,2.76,3.75,3.42,3.52,3.04,4.77,3.13,4.12,3.62,2.33,3.22,3.34,2.54,3.43,3.08,2.84,3.42,2.78,3.21
282050.0,MX vs. ATV Supercross Encore,7.07,7.36,6.35,5.4,4.83,5.72,7.0,4.53,4.47,6.34,5.32,5.63,5.85,3.96,6.09,8.11,6.45,5.64,5.22,5.08,5.0,6.95,5.46,6.86,7.02,7.13,6.39,5.57,5.46,5.37,4.79,4.95,8.87,6.02,6.78,5.78,4.76,4.67,3.92,5.14,6.96,8.06,6.17,5.17,4.98,5.5,5.77,4.7
284160.0,BeamNG.drive,1908.21,1818.73,1822.36,1745.41,2000.8,1935.97,1871.76,2432.88,2325.14,2225.64,2365.02,3041.67,2923.81,2882.81,3126.53,3961.44,3288.89,3120.83,3391.9,3794.6,3621.6,4090.35,4072.65,4921.57,5370.45,5275.54,5314.62,6015.05,5382.02,5694.79,6803.95,6169.77,6295.67,6709.75,6008.64,7315.97,7194.49,6590.7,6023.33,6111.36,6245.32,7625.63,7201.55,7155.62,7716.14,7679.27,7886.19,10806.62
284290.0,Farm Machines Championships 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284930.0,Speed Kills,0.75,1.05,0.69,0.85,0.45,0.71,0.61,37.24,41.19,14.6,6.29,3.97,4.16,5.06,10.52,34.93,10.92,8.01,3.78,2.95,36.31,2.53,1.76,1.82,1.66,1.3,0.94,0.76,1.26,0.79,0.88,0.71,0.78,0.42,0.48,0.39,0.53,0.47,0.3,0.4,0.44,0.46,0.65,0.5,0.87,0.44,0.56,0.57
285500.0,Hard Truck Apocalypse / Ex Machina,14.59,12.64,12.82,8.11,12.61,10.92,10.78,13.41,9.3,14.55,13.12,15.35,16.21,15.11,12.9,23.94,16.29,14.94,15.12,10.3,9.03,13.04,13.88,18.71,17.08,15.29,15.96,10.5,13.27,17.01,14.08,11.43,12.49,14.5,13.13,15.08,17.0,16.22,10.98,10.66,11.58,13.17,14.31,13.46,11.03,13.2,11.97,13.26
285520.0,Sledgehammer / Gear Grinder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285820.0,Action Henk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286240.0,Dog Sled Saga,7.85,8.38,5.87,6.7,4.88,4.34,4.71,3.0,3.65,4.33,5.79,7.17,6.1,4.82,5.49,6.1,9.76,6.24,4.6,5.16,8.41,6.79,7.54,6.55,5.04,4.14,4.31,4.69,4.16,4.41,4.53,3.27,2.57,3.15,4.3,4.61,5.38,4.31,3.9,3.12,3.72,3.48,3.39,3.58,3.75,4.04,4.47,4.86
286570.0,F1 2015,86.49,81.32,84.73,122.45,111.07,125.03,107.76,85.64,79.4,72.42,66.41,67.24,51.94,44.5,97.2,122.6,98.72,80.86,93.92,67.87,56.09,53.06,59.92,66.5,45.79,39.73,42.21,50.33,48.08,44.81,47.63,42.9,39.58,40.22,39.1,50.41,44.91,33.48,31.52,37.46,33.33,37.05,38.54,30.95,28.45,24.72,24.09,19.85
286810.0,Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,2.33,2.7,2.99,1.46,2.44,1.99,2.15,2.15,1.45,3.28,2.3,2.96,2.68,2.15,2.52,4.44,3.04,2.53,2.78,1.97,2.16,2.14,2.41,3.86,3.63,2.6,3.71,1.87,3.77,3.37,3.96,2.6,4.64,17.55,4.3,2.79,6.12,3.22,1.71,1.9,5.16,5.46,7.4,8.55,1.73,7.77,2.23,2.99
286830.0,Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,0.62,0.69,0.66,0.43,0.23,0.4,0.12,0.47,0.42,0.18,0.23,0.3,0.23,0.23,0.34,0.26,0.1,0.25,0.14,0.12,0.19,0.17,0.07,0.11,0.25,0.19,0.13,0.17,0.12,0.11,0.16,0.09,0.28,0.18,0.05,1.32,0.41,0.2,1.52,0.92,1.02,11.69,3.04,11.05,2.23,3.61,30.88,12.47
287260.0,Toybox Turbos,5.52,4.51,3.92,4.26,3.37,3.72,3.47,3.12,2.93,2.79,4.09,6.07,5.16,4.95,7.24,7.05,5.47,16.49,11.53,6.72,5.5,7.09,7.35,9.44,10.06,9.13,9.52,7.89,6.76,5.38,5.28,5.43,5.97,5.93,5.94,6.74,6.35,6.34,5.71,5.32,4.56,4.61,4.93,5.39,4.0,3.97,4.87,4.41
287310.0,Re-Volt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.36,9.59,8.06,8.83,9.44
287340.0,Colin McRae Rally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288650.0,HTR+ Slot Car Simulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289460.0,RC Cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292380.0,Racer 8,2.52,5.54,3.24,8.68,8.94,12.02,5.51,3.6,5.0,2.22,47.08,29.72,11.3,9.67,20.73,3.82,2.38,0.77,0.76,0.69,0.55,0.72,0.85,0.24,0.4,0.47,0.35,0.39,0.19,0.28,0.26,0.28,0.26,0.97,1.07,0.73,0.61,1.01,0.67,0.81,0.94,2.56,2.95,16.99,0.89,2.51,10.59,18.73
292410.0,Street Racing Syndicate,8.01,9.86,6.34,9.27,7.18,10.67,8.68,9.87,9.93,7.67,12.57,14.0,11.65,9.99,11.34,13.82,15.5,11.84,10.97,10.25,8.11,11.21,10.31,11.42,12.03,12.28,9.26,9.41,10.82,10.54,10.92,9.74,8.7,8.03,7.91,7.32,10.68,9.45,11.49,8.22,10.96,11.37,11.36,10.96,8.05,6.86,9.31,10.99
293760.0,Automation - The Car Company Tycoon Game,213.0,249.69,329.13,311.37,268.55,248.08,241.01,249.27,237.21,246.73,259.3,275.82,309.62,318.51,356.01,352.01,296.98,318.25,328.2,334.1,291.56,309.35,373.95,381.27,416.86,399.05,391.18,362.04,310.12,290.65,320.3,301.07,273.03,277.13,243.45,339.85,397.48,317.26,272.69,300.18,314.23,325.67,321.95,337.83,363.27,368.29,356.6,533.97
295710.0,Darkwind: War on Wheels,2.44,3.8,4.21,3.62,2.87,2.01,2.96,3.33,2.93,2.56,3.84,3.46,4.77,6.74,8.97,11.04,11.3,6.71,6.55,6.0,5.89,4.25,4.4,3.06,2.95,3.1,2.01,1.7,2.24,2.46,2.82,2.08,2.78,3.25,3.05,3.99,3.5,2.76,4.54,4.36,5.54,7.03,6.76,5.43,5.6,5.29,4.93,4.64
295930.0,Swipecart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296790.0,ThunderWheels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297760.0,Qvadriga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297860.0,Split/Second,8.71,6.55,5.37,5.25,5.38,5.94,5.57,5.89,5.57,5.13,6.17,6.65,6.92,6.45,6.62,8.69,8.51,8.21,9.2,7.85,7.58,8.23,8.24,9.36,9.94,10.59,9.08,10.34,8.96,7.84,8.86,7.46,7.61,7.42,7.82,8.17,9.49,9.7,8.95,9.19,15.69,13.31,9.75,8.89,8.13,8.7,7.18,8.94
298340.0,FLASHOUT 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300260.0,Planetoid Pioneers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300380.0,Road Redemption,67.0,33.88,39.84,45.11,48.61,33.68,117.5,49.39,45.3,31.49,65.28,52.39,60.53,151.31,70.84,70.25,92.7,56.4,61.35,36.39,67.26,38.51,49.64,39.22,67.71,44.25,70.95,41.07,43.77,33.56,45.8,49.66,30.32,37.31,31.65,40.81,36.55,36.09,32.7,33.13,30.75,32.39,42.56,28.44,42.64,34.82,29.03,37.91
300400.0,Unpossible,0.66,0.58,0.41,0.44,0.51,0.5,0.32,0.19,0.26,0.33,0.46,0.29,0.2,0.18,0.21,0.21,0.21,0.13,0.22,0.35,0.35,0.21,0.25,0.14,0.12,0.24,0.17,0.13,0.22,0.5,0.23,0.18,0.26,0.29,0.3,0.23,0.19,0.15,0.19,0.34,0.58,0.27,0.13,0.4,0.35,0.2,0.54,1.09
301760.0,Disney•Pixar Cars 2: The Video Game,2.71,3.58,2.64,2.43,2.77,3.99,2.87,3.04,2.85,2.36,2.62,3.58,3.2,4.13,5.87,6.88,7.47,6.7,5.56,6.24,4.37,4.75,5.82,7.14,8.4,7.85,7.1,6.43,5.96,6.19,6.78,5.55,4.69,5.62,5.56,7.74,7.8,8.06,6.02,7.25,8.06,6.56,7.86,8.39,7.16,6.15,7.33,7.87
302590.0,Of Guards And Thieves,42.26,35.67,35.07,33.24,29.1,37.86,47.56,37.53,28.81,23.06,33.51,29.2,31.89,31.65,61.68,83.14,57.08,39.44,31.91,34.84,31.83,24.66,30.52,29.37,29.72,25.87,25.34,25.36,21.37,16.39,16.42,19.26,13.97,11.79,11.64,11.23,13.86,12.0,10.35,11.3,9.75,12.46,9.67,9.93,7.82,5.71,7.13,7.57
302710.0,BlazeRush,6.1,4.95,4.22,3.74,3.86,3.85,5.25,4.69,3.78,3.69,5.75,5.7,6.32,5.33,6.23,5.6,4.74,5.8,7.64,4.58,4.02,4.51,6.27,6.71,6.83,6.15,6.17,6.58,5.43,4.74,6.48,5.0,3.92,4.29,5.02,5.28,6.29,5.65,6.16,5.21,5.66,5.78,7.63,4.8,4.69,4.12,5.56,7.11
303830.0,Motorcycle Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306350.0,Slipstream 5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307690.0,Sleeping Dogs: Definitive Edition,522.16,439.06,490.53,294.63,229.65,708.3,992.66,792.02,367.59,297.56,327.61,354.09,373.27,354.54,631.75,531.33,611.1,478.83,751.62,981.91,378.61,337.08,1030.18,619.06,460.48,407.56,431.98,365.83,533.83,596.81,524.22,865.27,457.76,426.6,641.35,547.68,556.62,496.67,528.52,450.54,599.43,579.46,610.08,435.74,375.54,400.12,512.88,573.77
308080.0,Wing Breakers,0.18,0.14,0.27,0.55,0.56,3.29,1.31,0.76,0.97,0.71,3.37,3.64,1.9,1.52,1.13,0.97,0.72,0.64,0.61,1.01,0.58,0.43,0.4,0.38,0.42,0.46,0.5,0.45,0.3,0.31,0.23,0.2,0.22,0.19,0.15,0.17,0.14,0.18,0.16,0.1,0.14,0.09,0.07,0.11,0.12,0.17,0.08,0.08
308580.0,Orborun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308600.0,Gene Shift Auto,2242.47,326.67,73.13,89.21,126.64,115.59,47.37,304.11,12.7,23.36,27.59,51.34,23.85,11.71,14.33,30.03,121.21,216.58,82.35,59.14,70.52,43.7,32.07,57.1,42.78,37.5,39.28,21.56,18.72,24.97,23.15,12.08,8.71,8.62,18.61,27.33,37.34,17.95,25.07,28.21,31.13,34.15,31.22,31.8,26.58,6.84,31.33,59.06
310560.0,DiRT Rally,528.04,710.65,436.9,311.19,318.81,311.69,299.52,770.29,2014.52,805.72,599.42,560.91,465.42,451.32,553.73,581.1,488.76,368.27,350.63,314.64,320.4,354.59,392.78,377.49,355.03,323.37,322.2,277.56,261.1,252.76,210.5,212.76,216.19,229.38,226.02,227.32,232.03,210.58,178.39,178.44,169.47,162.86,153.88,147.76,152.46,158.99,160.93,164.52
311400.0,OCEAN CITY RACING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311820.0,RC Mini Racers,0.27,0.37,0.36,0.31,0.45,0.31,0.41,0.29,0.38,0.21,0.33,0.38,0.4,0.42,0.42,0.45,0.39,0.58,0.64,0.49,0.71,0.59,0.4,0.33,0.28,0.3,0.24,0.21,0.5,0.37,0.36,0.31,0.34,0.2,0.25,0.19,0.21,0.24,0.24,0.18,0.45,0.36,0.17,0.18,0.4,0.27,1.06,0.89
313330.0,4x4 Dream Race,,,,,,,,,,,,,,,,,,,,,,,0.18,0.09,0.04,0.05,0.04,0.02,0.01,0.01,0.02,0.18,0.01,0.01,0.16,0.02,0.01,0.0,0.01,0.01,0.0,0.01,0.05,0.0,0.3,0.29,0.0,0.68
314050.0,Spheritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316320.0,Disney•Pixar Cars Toon: Mater's Tall Tales,0.32,0.32,0.76,0.43,0.46,0.26,0.37,0.25,0.55,0.28,0.27,0.33,0.3,0.56,0.49,0.46,0.3,0.39,0.32,0.2,0.17,0.31,0.16,0.33,0.2,0.5,0.43,0.23,0.19,0.22,0.55,0.18,0.25,0.17,0.13,0.2,0.34,0.92,0.79,0.45,0.76,0.36,0.46,0.43,0.8,0.96,0.85,1.18
317080.0,MotorSport Revolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317440.0,Quantum Rush Champions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319550.0,The Collider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320140.0,Absolute Drift,4.69,8.21,4.38,4.85,4.21,7.01,8.56,4.26,5.82,4.75,7.53,9.19,8.0,5.19,5.61,6.49,5.73,6.11,8.43,4.74,7.21,8.15,6.31,8.88,7.35,8.55,8.58,9.77,7.21,5.68,4.75,5.2,4.45,4.39,5.33,5.28,5.08,4.02,3.6,4.53,4.85,3.37,3.26,3.43,5.57,3.79,4.58,13.57
320300.0,Car Mechanic Simulator 2015,216.97,157.05,166.46,175.27,168.8,142.94,185.04,127.23,103.7,139.25,96.52,164.13,121.38,150.52,129.11,212.62,97.18,137.52,94.47,124.08,73.7,122.54,91.27,185.37,99.28,126.01,125.6,126.67,91.31,116.67,102.02,101.67,108.41,60.0,74.28,53.31,72.89,52.51,48.15,50.87,47.98,36.16,32.15,39.15,37.59,30.86,40.97,35.8
320310.0,World Truck Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320540.0,Coffin Dodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321450.0,Aquadelic GT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321490.0,MotoGP™14 Compact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323670.0,Super Indie Karts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324070.0,iO,0.54,0.65,0.68,0.77,0.56,0.46,0.37,0.4,0.45,0.45,0.3,0.32,0.18,3.99,0.77,0.6,0.45,1.08,1.79,0.6,1.08,1.89,1.38,0.69,0.53,0.47,0.54,1.0,0.57,0.39,0.34,0.26,0.47,0.75,0.51,0.42,0.53,0.48,0.91,1.39,0.48,0.37,0.69,0.31,0.37,0.77,0.88,0.57
324110.0,Moto Racer Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324750.0,StuntMANIA Reloaded,1.01,0.77,1.02,0.83,0.92,0.83,0.91,0.91,0.83,0.55,1.6,0.8,0.68,0.64,1.04,1.25,0.43,0.35,0.42,0.41,0.52,0.37,0.37,0.34,0.43,0.56,0.3,0.23,0.41,0.4,0.25,0.18,0.26,0.16,0.15,0.2,0.12,0.1,0.18,0.1,0.11,0.24,0.63,0.64,0.39,0.73,0.98,0.34
324760.0,Monster Truck Destruction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325260.0,PANZER BALL,,,,,,,,,,,,,,,,,114.75,86.01,48.25,25.95,11.06,7.28,7.02,8.15,6.72,7.36,6.02,6.51,4.93,3.98,3.84,3.46,3.09,2.96,2.79,2.82,2.96,3.02,2.8,2.81,1.9,1.91,1.78,2.17,1.89,1.28,2.14,1.86
